Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      16/11814       __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > > std::__copy_ni1<__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > > >(__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __true_type) [147]
                0.00    0.00   11774/11814       bool __gnu_cxx::operator!=<Display**, std::vector<Display*, std::allocator<Display*> > >(__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > > const&, __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > > const&) [783]
[35]     0.0    0.00    0.00   11814         __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >::base() const [35]
-----------------------------------------------
                0.00    0.00       8/11806       __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > > std::__copy_ni2<Display**, __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > > >(Display**, Display**, __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __true_type) [148]
                0.00    0.00      12/11806       std::vector<Display*, std::allocator<Display*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, Display* const&) [169]
                0.00    0.00     845/11806       std::vector<Display*, std::allocator<Display*> >::begin() [61]
                0.00    0.00    5046/11806       __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >::operator++(int) [745]
                0.00    0.00    5895/11806       std::vector<Display*, std::allocator<Display*> >::end() [40]
[36]     0.0    0.00    0.00   11806         __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >::__normal_iterator(Display** const&) [36]
-----------------------------------------------
                0.00    0.00    1682/11213       GameDisplay::runCollisions() [65]
                0.00    0.00    2523/11213       GameDisplay::update(int) [66]
                0.00    0.00    7008/11213       Display2D::update(int) [2]
[37]     0.0    0.00    0.00   11213         __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >::__normal_iterator() [37]
-----------------------------------------------
                0.00    0.00      28/10670       std::vector<Actor*, std::allocator<Actor*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >, Actor* const&) [112]
                0.00    0.00      32/10670       Display::removeActor(Actor*) [538]
                0.00    0.00      44/10670       Display::addActor(Actor*) [541]
                0.00    0.00     841/10670       GameDisplay::runCollisions() [65]
                0.00    0.00    3829/10670       GameDisplay::update(int) [66]
                0.00    0.00    5896/10670       Display2D::update(int) [2]
[38]     0.0    0.00    0.00   10670         std::vector<Actor*, std::allocator<Actor*> >::begin() [38]
                0.00    0.00   10670/75533       __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >::__normal_iterator(Actor** const&) [26]
-----------------------------------------------
                0.00    0.00       1/5950        void std::_Construct<std::pair<std::string const, std::map<int, _TTF_Font*, std::less<int>, std::allocator<std::pair<int const, _TTF_Font*> > > >, std::pair<std::string const, std::map<int, _TTF_Font*, std::less<int>, std::allocator<std::pair<int const, _TTF_Font*> > > > >(std::pair<std::string const, std::map<int, _TTF_Font*, std::less<int>, std::allocator<std::pair<int const, _TTF_Font*> > > >*, std::pair<std::string const, std::map<int, _TTF_Font*, std::less<int>, std::allocator<std::pair<int const, _TTF_Font*> > > > const&) [2359]
                0.00    0.00       2/5950        void std::_Construct<MenuRelation*, MenuRelation*>(MenuRelation**, MenuRelation* const&) [2352]
                0.00    0.00       2/5950        void std::_Construct<std::pair<int const, _TTF_Font*>, std::pair<int const, _TTF_Font*> >(std::pair<int const, _TTF_Font*>*, std::pair<int const, _TTF_Font*> const&) [2360]
                0.00    0.00       6/5950        void std::_Construct<Display*, Display*>(Display**, Display* const&) [158]
                0.00    0.00       7/5950        void std::_Construct<std::pair<std::string const, Actor*>, std::pair<std::string const, Actor*> >(std::pair<std::string const, Actor*>*, std::pair<std::string const, Actor*> const&) [2356]
                0.00    0.00      13/5950        void std::_Construct<MenuOption*, MenuOption*>(MenuOption**, MenuOption* const&) [2350]
                0.00    0.00      25/5950        void std::_Construct<std::string, std::string>(std::string*, std::string const&) [2354]
                0.00    0.00      27/5950        void std::_Construct<std::pair<std::string const, SpriteStrip*>, std::pair<std::string const, SpriteStrip*> >(std::pair<std::string const, SpriteStrip*>*, std::pair<std::string const, SpriteStrip*> const&) [2355]
                0.00    0.00      27/5950        void std::_Construct<std::pair<std::string const, Animation*>, std::pair<std::string const, Animation*> >(std::pair<std::string const, Animation*>*, std::pair<std::string const, Animation*> const&) [2358]
                0.00    0.00      35/5950        void std::_Construct<PlayingSound*, PlayingSound*>(PlayingSound**, PlayingSound* const&) [2353]
                0.00    0.00      72/5950        void std::_Construct<SDL_Surface*, SDL_Surface*>(SDL_Surface**, SDL_Surface* const&) [2351]
                0.00    0.00     128/5950        void std::_Construct<Actor*, Actor*>(Actor**, Actor* const&) [83]
                0.00    0.00     128/5950        void std::_Construct<std::pair<unsigned int const, Animation*>, std::pair<unsigned int const, Animation*> >(std::pair<unsigned int const, Animation*>*, std::pair<unsigned int const, Animation*> const&) [2361]
                0.00    0.00     911/5950        void std::_Construct<SDL_Color, SDL_Color>(SDL_Color*, SDL_Color const&) [60]
                0.00    0.00    1822/5950        void std::_Construct<Vector, Vector>(Vector*, Vector const&) [50]
                0.00    0.00    2744/5950        void std::_Construct<int, int>(int*, int const&) [2362]
[39]     0.0    0.00    0.00    5950         operator new(unsigned int, void*) [39]
-----------------------------------------------
                0.00    0.00       4/5895        std::vector<Display*, std::allocator<Display*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, Display* const&) [169]
                0.00    0.00       4/5895        std::vector<Display*, std::allocator<Display*> >::push_back(Display* const&) [157]
                0.00    0.00    5887/5895        Game::update(int) [500]
[40]     0.0    0.00    0.00    5895         std::vector<Display*, std::allocator<Display*> >::end() [40]
                0.00    0.00    5895/11806       __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >::__normal_iterator(Display** const&) [36]
-----------------------------------------------
                0.00    0.00       1/5456        GameStatus::nextLevel(Player*, Player*, int) [207]
                0.00    0.00       1/5456        initPlayers(Player*, Player*) [197]
                0.00    0.00       1/5456        configureOptionsMenu(MenuDisplay*) [200]
                0.00    0.00       1/5456        SDL_main [11]
                0.00    0.00     310/5456        setControlMap(MenuOption*, Player*, int) [75]
                0.00    0.00     841/5456        processMenus(MenuDisplay*, GameDisplay*, Display2D*, Display2D*, Display2D*, MenuDisplay*, Player*, Player*, HUDDisplay*, HUDDisplay*) [63]
                0.00    0.00     841/5456        generateEnemies(GameDisplay*, Player*, Player*) [64]
                0.00    0.00    1094/5456        Player::update() [56]
                0.00    0.00    2366/5456        checkPlayerInput(SDL_Event*, int, Player*, GameDisplay*) [48]
[41]     0.0    0.00    0.00    5456         GameOptions::NewSingleton() [41]
                0.00    0.00       1/1           GameOptions::GameOptions() [213]
-----------------------------------------------
                0.00    0.00    5046/5046        Game::update(int) [500]
[42]     0.0    0.00    0.00    5046         __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >::operator*() const [42]
-----------------------------------------------
                0.00    0.00     200/4810        std::vector<Actor*, std::allocator<Actor*> >::erase(__gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >) [84]
                0.00    0.00    4610/4810        GameDisplay::runCollisions() [65]
[43]     0.0    0.00    0.00    4810         __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >::operator+(int const&) const [43]
                0.00    0.00    4810/75533       __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >::__normal_iterator(Actor** const&) [26]
-----------------------------------------------
                0.00    0.00       1/4525        SDL_main [11]
                0.00    0.00      31/4525        Character::fireProjectile(Vector, int) [103]
                0.00    0.00     841/4525        GameDisplay::nextFrame() [67]
                0.00    0.00     841/4525        processInput(MenuDisplay*, GameDisplay*, Display2D*, Display2D*, Display2D*, MenuDisplay*, Player*, Player*, HUDDisplay*, HUDDisplay*) [62]
                0.00    0.00     841/4525        processMenus(MenuDisplay*, GameDisplay*, Display2D*, Display2D*, Display2D*, MenuDisplay*, Player*, Player*, HUDDisplay*, HUDDisplay*) [63]
                0.00    0.00     841/4525        generateEnemies(GameDisplay*, Player*, Player*) [64]
                0.00    0.00    1129/4525        Character::update() [55]
[44]     0.0    0.00    0.00    4525         GameStatus::NewSingleton() [44]
                0.00    0.00       1/1           GameStatus::GameStatus() [208]
-----------------------------------------------
                0.00    0.00       3/4266        MenuDisplay::handleEvent(SDL_Event*) [430]
                0.00    0.00       9/4266        processMenus(MenuDisplay*, GameDisplay*, Display2D*, Display2D*, Display2D*, MenuDisplay*, Player*, Player*, HUDDisplay*, HUDDisplay*) [63]
                0.00    0.00     530/4266        setControlMap(MenuOption*, Player*, int) [75]
                0.00    0.00    3724/4266        FontRenderer::renderString(std::string, SDL_Surface*, std::string, Vector, int) [457]
[45]     0.0    0.00    0.00    4266         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [45]
-----------------------------------------------
                0.00    0.00       1/3692        loadSprites() [198]
                0.00    0.00       1/3692        initPlayers(Player*, Player*) [197]
                0.00    0.00       1/3692        setupGameDisplay(GameDisplay*) [12]
                0.00    0.00       1/3692        configureOptionsMenu(MenuDisplay*) [200]
                0.00    0.00       1/3692        configureTitleMenu(MenuDisplay*) [199]
                0.00    0.00       1/3692        SDL_main [11]
                0.00    0.00       3/3692        setupStaticDisplay(Display2D*, std::string) [172]
                0.00    0.00      31/3692        Character::fireProjectile(Vector, int) [103]
                0.00    0.00     841/3692        processInput(MenuDisplay*, GameDisplay*, Display2D*, Display2D*, Display2D*, MenuDisplay*, Player*, Player*, HUDDisplay*, HUDDisplay*) [62]
                0.00    0.00     841/3692        processMenus(MenuDisplay*, GameDisplay*, Display2D*, Display2D*, Display2D*, MenuDisplay*, Player*, Player*, HUDDisplay*, HUDDisplay*) [63]
                0.00    0.00     841/3692        generateEnemies(GameDisplay*, Player*, Player*) [64]
                0.00    0.00    1129/3692        Character::update() [55]
[46]     0.0    0.00    0.00    3692         Game::NewSingleton() [46]
-----------------------------------------------
                0.00    0.00      20/3086        std::vector<Vector, std::allocator<Vector> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [15]
                0.00    0.00    1022/3086        void std::__destroy_aux<__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, __false_type) [18]
